ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IHG,CG,PSM,PSG,CAND_IND3,CAND_IND6,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1233,C,1,0,C01,6,41,27,9,19,2,0,138,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,250,0,9,259,401,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1234,B,1,0,B,8,68,29,10,15,5,6,138,6,16,0,5,1,1,0,0,1,0,0,1,3,2,0,315,0,16,331,590,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1234,C,1,0,C01,3,75,44,12,14,6,1,161,8,8,3,1,0,1,0,0,1,0,0,0,5,0,0,343,0,19,362,590,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1234,C,2,0,C02,4,82,38,17,16,4,2,156,10,8,1,0,0,0,0,0,0,0,0,1,0,0,0,339,0,17,356,589,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1235,B,1,0,B,11,106,43,10,29,5,8,214,14,13,1,2,0,3,0,0,2,1,0,0,4,4,0,470,0,23,493,737,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1235,C,1,0,C01,8,96,58,17,21,5,8,195,14,8,6,1,2,5,0,0,2,1,0,0,2,1,0,450,0,15,465,736,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1236,B,1,0,B,6,75,32,14,7,8,3,185,3,9,0,3,2,5,0,0,2,0,0,0,2,1,0,357,0,18,375,619,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1236,C,1,0,C01,7,73,24,12,9,10,2,197,3,11,3,1,1,2,0,0,0,2,0,0,2,0,0,359,0,10,369,619,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1237,B,1,0,B,13,107,23,10,12,6,2,160,0,9,4,18,2,2,0,0,1,0,0,1,4,2,0,376,2,11,389,591,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1237,C,1,0,C01,13,92,19,11,22,6,4,179,2,6,0,9,2,3,0,0,1,1,0,0,1,0,0,371,0,12,383,591,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1237,C,2,0,C02,14,95,17,9,16,6,2,179,7,7,2,3,1,4,0,0,0,0,0,0,1,2,0,365,1,16,382,590,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1237,S,1,0,SMR01,0,10,0,1,0,1,1,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,31,0,0,31,0,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1238,B,1,0,B,13,90,22,8,11,3,8,187,6,14,3,5,2,0,0,0,0,0,0,0,1,1,0,374,0,10,384,554,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1238,C,1,0,C01,14,74,16,7,12,6,6,186,9,10,2,9,0,2,0,0,1,0,0,0,1,1,0,356,0,13,369,553,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1238,C,2,0,C02,10,67,23,12,7,7,9,174,4,13,4,8,3,2,0,0,0,2,0,0,2,2,0,349,0,16,365,553,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1252,B,1,0,B,4,57,31,10,13,19,4,139,7,4,0,0,1,1,0,0,2,1,0,0,0,2,0,295,0,20,315,570,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1252,C,1,0,C01,8,62,22,11,15,18,8,150,4,9,2,2,1,1,0,0,0,0,0,1,6,3,0,323,0,16,339,570,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1252,C,2,0,C02,4,51,34,17,9,10,4,138,4,10,0,0,1,3,0,0,0,1,0,0,0,0,0,286,0,24,310,569,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1252,C,3,0,C03,7,51,34,13,19,8,0,126,6,10,1,0,1,1,0,0,0,0,0,0,5,0,0,282,0,22,304,569,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,B,1,0,B,3,57,35,11,15,12,0,146,14,8,2,0,5,3,0,0,1,0,0,0,2,0,0,314,2,22,338,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,1,0,C01,3,75,45,11,23,6,0,128,25,7,1,1,1,2,0,0,0,2,1,0,3,2,0,336,0,29,365,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,2,0,C02,7,65,33,11,35,3,1,150,13,10,1,3,2,1,0,0,2,0,2,0,4,4,0,347,0,22,369,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,3,0,C03,5,68,29,21,25,7,3,144,16,13,1,1,1,1,0,0,1,1,0,0,7,4,0,348,0,17,365,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,4,0,C04,5,88,41,8,19,12,6,146,7,8,2,1,0,2,0,0,2,0,1,1,5,4,0,358,0,27,385,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,5,0,C05,5,71,38,7,20,12,3,155,14,5,4,1,3,0,0,0,0,0,0,0,2,1,0,341,0,26,367,652,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1259,C,6,0,C06,12,66,35,10,23,8,5,148,12,14,1,6,4,2,0,0,1,1,0,1,5,2,0,356,0,29,385,651,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1260,B,1,0,B,8,90,26,9,9,0,3,166,4,6,1,3,1,0,0,0,1,0,0,1,1,3,0,332,0,28,360,657,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1260,C,1,0,C01,6,82,20,11,11,4,0,188,5,5,1,7,0,0,0,0,0,0,0,0,2,1,0,343,0,15,358,656,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1260,C,2,0,C02,17,85,35,14,11,6,7,236,4,7,1,1,3,0,0,0,1,0,0,0,2,4,0,434,1,20,455,656,Grupo de recuento,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1264,B,1,0,B,4,61,24,10,20,3,2,184,4,12,3,1,1,0,0,0,0,0,1,1,2,1,0,334,0,11,345,565,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1264,C,1,0,C01,3,54,35,6,21,4,5,148,7,14,1,1,0,2,0,0,0,0,0,1,1,2,0,305,0,11,316,565,Grupo de recuento,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1264,C,2,0,C02,3,65,38,10,19,4,3,183,5,6,0,6,0,0,0,0,0,0,0,1,3,0,0,346,0,14,360,564,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1264,C,3,0,C03,4,37,38,6,27,4,7,186,6,10,1,4,2,1,0,0,3,1,3,0,3,4,0,347,0,14,361,564,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,B,1,0,B,5,46,32,16,24,8,4,206,9,9,1,4,2,0,0,0,1,2,0,0,3,1,0,373,0,14,387,700,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,C,1,0,C01,6,39,41,23,24,5,2,201,11,10,6,2,1,5,0,0,0,1,0,0,4,3,0,384,0,25,409,700,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,C,2,0,C02,5,46,44,10,34,3,5,189,14,7,2,4,2,0,0,0,1,0,0,0,0,3,0,369,0,31,400,700,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,C,3,0,C03,4,47,37,18,33,8,5,193,14,7,2,2,1,2,0,0,2,0,0,1,5,3,0,384,0,24,408,700,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,C,4,0,C04,6,45,40,14,25,7,3,210,8,15,2,1,3,1,0,0,1,0,0,0,3,5,0,389,0,15,404,699,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1265,C,5,0,C05,4,47,54,20,19,3,3,187,11,11,2,4,2,6,0,0,0,0,0,0,3,3,0,379,0,30,409,699,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1266,B,1,0,B,2,54,29,9,24,8,4,256,13,7,4,3,1,2,0,0,0,1,0,0,0,5,0,422,0,21,443,742,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1266,C,1,0,C01,1,75,32,14,26,5,3,264,11,14,2,2,2,4,0,0,0,0,0,0,1,4,0,460,0,9,469,742,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1266,C,2,0,C02,5,101,41,9,19,6,6,240,5,12,2,1,2,3,0,0,1,0,1,0,3,0,0,457,0,15,472,742,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1266,C,3,0,C03,2,86,25,9,27,5,2,255,9,14,2,5,0,0,0,0,0,0,0,0,0,2,0,443,0,22,465,742,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1273,B,1,0,B,5,79,55,14,49,5,3,88,5,4,0,3,1,1,0,0,1,0,0,1,5,1,0,320,0,20,340,505,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1273,C,1,0,C01,6,83,78,9,35,2,0,90,7,1,0,1,1,0,0,0,2,0,0,1,2,3,0,321,0,14,335,505,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1274,B,1,0,B,6,69,130,4,8,6,2,31,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,262,0,9,271,406,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1275,B,1,0,B,0,21,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,2,118,252,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1276,B,1,0,B,7,76,106,14,19,7,2,63,1,1,0,0,0,1,0,0,0,7,0,2,2,0,0,308,0,75,383,617,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1276,C,1,0,C01,2,70,118,11,20,6,1,79,1,3,0,0,1,0,0,0,3,2,0,2,5,0,0,324,0,62,386,617,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1277,B,1,0,B,1,47,15,3,2,2,0,46,3,1,0,0,0,0,0,0,0,1,0,0,3,0,0,124,0,13,137,238,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1282,B,1,0,B,2,119,26,8,36,4,4,26,3,0,1,12,0,0,0,0,1,1,0,0,8,1,0,252,0,22,274,479,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1282,C,1,0,C01,2,101,19,5,53,20,3,13,2,1,0,16,0,1,0,0,1,1,0,4,0,0,0,242,0,29,271,478,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1283,B,1,0,B,7,75,39,7,51,5,2,20,2,0,0,7,0,0,0,0,0,1,0,0,3,0,0,219,0,29,248,447,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1283,C,1,0,C01,4,84,30,10,44,7,2,28,2,0,0,10,0,0,0,0,1,1,0,0,3,1,0,227,0,23,250,447,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1284,B,1,0,B,3,47,24,5,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88,0,5,93,164,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1284,E,1,0,E01,4,29,44,16,2,0,1,5,1,0,0,0,0,0,0,0,0,1,1,1,6,1,0,112,1,15,128,165,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1292,B,1,0,B,8,91,55,11,14,5,8,54,4,2,0,1,0,0,0,0,0,1,0,0,1,1,0,256,0,9,265,492,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1292,E,1,0,E01,3,54,36,15,21,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,11,193,289,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1293,B,1,0,B,0,148,36,0,3,0,2,31,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,243,0,11,254,444,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1294,B,1,0,B,9,70,55,8,6,1,9,55,4,2,0,6,4,1,0,0,0,0,0,0,4,0,0,234,0,21,255,413,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1294,C,1,0,C01,8,73,52,13,8,4,1,45,5,0,0,13,1,2,0,0,3,1,0,0,2,0,0,231,0,15,246,413,Acta casilla,,,
12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1298,B,1,0,B,0,48,74,6,3,1,0,24,2,1,0,1,2,0,0,0,2,0,1,0,1,0,0,166,0,4,170,238,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,B,1,0,B,9,79,34,15,15,6,5,137,4,7,1,0,3,1,2,0,0,0,0,1,4,2,0,325,0,22,347,649,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,C,1,0,C01,6,80,39,16,21,5,3,166,2,4,1,1,0,1,4,0,0,0,0,1,6,0,0,356,0,5,361,648,Grupo de recuento,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,C,2,0,C02,7,72,31,21,17,3,5,174,3,5,1,1,1,2,7,0,0,0,0,1,4,10,0,365,5,14,384,648,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,C,3,0,C03,7,70,42,20,22,4,1,151,4,6,1,5,3,2,5,0,0,0,0,0,2,2,0,347,1,26,374,648,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,B,1,0,B,5,49,40,12,19,13,1,152,5,7,1,4,1,7,6,0,1,0,0,0,3,1,0,327,1,18,346,626,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C,1,0,C01,3,38,40,10,26,5,1,170,3,16,1,2,0,2,5,0,0,0,0,0,3,3,0,328,0,20,348,626,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C,2,0,C02,5,62,25,7,25,7,2,148,5,5,3,2,0,1,12,0,2,0,0,0,1,2,0,314,0,22,336,625,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C,3,0,C03,6,47,33,10,28,11,1,143,4,13,0,2,0,5,18,0,1,0,0,0,3,0,0,325,0,27,352,625,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C,4,0,C04,4,70,49,13,14,2,1,143,8,12,0,4,0,1,7,0,1,1,1,1,1,0,0,333,0,17,350,625,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,B,1,0,B,6,65,52,18,23,4,2,197,12,11,2,5,0,1,4,0,0,1,0,0,1,2,0,406,0,16,422,710,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,C,1,0,C01,4,79,52,13,14,7,5,165,7,14,1,6,0,1,10,0,2,2,1,0,2,3,0,388,0,19,407,709,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,C,2,0,C02,4,67,24,13,27,6,3,211,5,8,0,10,0,3,5,0,0,0,0,0,1,1,0,388,0,17,405,709,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,B,1,0,B,10,94,45,15,12,11,5,203,1,7,3,2,0,2,13,0,0,1,0,1,0,4,0,429,0,30,459,730,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,C,1,0,C01,20,98,25,3,22,9,3,252,10,12,3,6,0,6,12,0,0,1,0,0,1,2,0,485,0,26,511,730,Grupo de recuento,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,C,2,0,C02,5,111,44,6,20,7,2,242,9,7,0,2,3,4,18,0,3,1,0,0,3,3,0,490,0,21,511,730,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,B,1,0,B,7,80,27,18,15,14,3,173,7,14,1,3,1,6,6,0,0,0,0,0,1,4,0,380,0,17,397,659,Grupo de recuento,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,C,1,0,C01,12,74,34,11,11,5,5,208,3,18,2,3,1,4,4,0,2,1,0,0,2,2,0,402,0,12,414,658,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,C,2,0,C02,3,85,43,8,8,7,7,183,9,17,0,4,0,1,4,0,1,1,0,0,2,0,0,383,0,15,398,658,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,B,1,0,B,6,63,31,33,15,5,1,171,10,0,2,0,0,0,2,0,0,0,0,0,5,2,0,346,0,18,364,597,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,C,1,0,C01,6,74,29,21,15,11,2,190,8,10,2,3,2,0,5,0,0,0,0,0,8,11,0,397,0,20,417,597,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,C,2,0,C02,6,71,29,22,19,8,3,171,1,12,1,4,1,1,6,0,0,0,0,0,1,2,0,358,0,18,376,597,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1230,B,1,0,B,14,85,50,15,14,9,3,179,2,8,1,5,0,1,9,0,3,0,1,0,3,3,0,405,0,28,433,611,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1230,C,1,0,C01,8,78,32,9,16,1,2,242,5,3,2,5,0,1,11,0,0,0,0,0,2,4,0,421,0,13,434,611,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1239,B,1,0,B,19,64,27,7,8,9,5,160,2,12,0,9,0,3,10,0,1,0,0,1,2,3,0,342,0,13,355,510,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1239,C,1,0,C01,11,52,23,10,11,7,4,186,4,11,1,6,1,0,9,0,1,0,0,0,1,0,0,338,0,19,357,510,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1240,B,1,0,B,10,99,46,6,20,19,5,228,4,14,1,1,2,3,12,0,0,0,0,0,4,5,0,479,0,24,503,709,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1240,C,1,0,C01,3,110,36,13,15,7,3,227,2,9,0,4,2,5,4,0,1,0,0,0,2,4,0,447,0,27,474,708,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1241,B,1,0,B,4,73,35,19,20,5,3,201,5,6,1,5,1,1,13,0,0,0,0,0,1,0,0,393,0,17,410,611,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1241,C,1,0,C01,4,84,32,12,14,4,1,221,7,3,0,9,6,3,8,0,2,0,0,0,5,0,0,415,1,21,437,611,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,B,1,0,B,3,66,23,6,20,12,3,210,9,16,1,11,5,3,7,0,1,0,0,0,4,1,0,401,0,19,420,619,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,C,1,0,C01,9,63,32,9,14,9,8,230,2,11,5,10,0,1,7,0,1,0,0,0,1,4,0,416,0,21,437,619,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,C,2,0,C02,6,50,41,5,15,19,7,208,4,8,2,9,2,3,11,0,0,0,0,1,2,2,0,395,0,17,412,619,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,B,1,0,B,4,76,26,7,17,5,1,192,8,10,7,3,1,1,5,0,0,0,0,1,3,1,0,368,0,16,384,633,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C,1,0,C01,5,54,36,6,21,7,5,185,6,8,5,8,2,0,10,0,1,0,0,0,1,7,0,367,0,22,389,632,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C,2,0,C02,4,55,23,13,14,11,5,191,4,8,3,7,0,1,6,0,0,0,0,0,1,2,0,348,0,17,365,632,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C,3,0,C03,7,80,35,10,24,3,2,181,8,4,6,5,1,2,6,0,0,0,0,1,1,1,0,377,0,18,395,632,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,B,1,0,B,8,90,41,5,21,14,7,165,7,5,5,9,5,1,4,0,0,0,0,0,3,0,0,390,2,11,403,686,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,C,1,0,C01,5,102,20,10,16,4,2,172,5,2,3,7,1,2,7,0,0,0,0,1,2,3,0,364,0,14,378,686,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,C,2,0,C02,5,77,31,6,18,7,4,213,5,4,4,2,1,1,13,0,1,0,0,0,5,0,0,397,0,15,412,685,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,B,1,0,B,0,62,24,5,26,19,3,166,2,9,1,6,0,1,0,0,0,0,0,0,5,1,0,330,0,19,349,589,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,C,1,0,C01,2,65,21,6,11,15,1,178,9,6,0,6,1,3,6,0,0,0,0,1,0,0,0,331,0,19,350,588,Acta casilla,,,
12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,C,2,0,C02,1,69,24,6,22,22,1,154,0,0,4,2,0,2,2,0,0,0,0,0,1,1,0,311,0,13,324,588,Acta casilla,,,
